source,target
456705,16738
466572,16738
460339,16738
441425,16738
451267,16738
456441,16738
445149,16738
435490,16738
449489,16738
466201,16738
446153,16738
460416,16738
460830,16738
429476,16738
465827,16738
431808,16738
435543,16738
466973,16738
451098,16738
445741,16738
466018,16738
431497,16738
429279,16738
442934,16738
467767,16738
468079,16738
436946,16738
459670,16738
460867,16738
434570,16738
460281,16738
436092,16738
455512,16738
457619,16738
431759,16738
460957,16738
427067,16738
466785,16738
420113,16738
444133,16738
467498,16738
431264,16738
466909,16738
447956,16738
445919,16738
442089,16738
444379,16738
430086,16738
457717,16738
419859,16738
467846,16738
467128,16738
460966,16738
443157,16738
466238,16738
461285,16738
457259,16738
430392,16738
445164,16738
460906,16738
459341,16738
445165,16738
422048,16738
435905,16738
467793,16738
444713,16738
441985,16738
423168,16738
430711,16738
466654,16738
445435,16738
422055,16738
465371,16738
435320,16738
455266,16738
417432,16738
467574,16738
465109,16738
460282,16738
459829,16738
516323,16738
458978,16738
431369,16738
445635,16738
450203,16738
465974,16738
437515,16738
439154,16738
451098,16738
453767,16738
467434,16738
457810,16738
425453,16738
433765,16738
460492,16738
464420,16738
466873,16738
423518,16738
448961,16738
446235,16738
435829,16738
427067,16738
466602,16738
460492,16738
418658,16738
431369,16738
458165,16738
466569,16738
459862,16738
446362,16738
442935,16738
460625,16738
421300,16738
457272,16738
458168,16738
436047,16738
435905,16738
428556,16738
467563,16738
445970,16738
466806,16738
460381,16738
441489,16738
444011,16738
450632,16738
463845,16738
447394,16738
448917,16738
443423,16738
437158,16738
465051,16738
466779,16738
456759,16738
467588,16738
463964,16738
435267,16738
467486,16738
427067,16738
427135,16738
441378,16738
439694,16738
435809,16738
464411,16738
465100,16738
449051,16738
464132,16738
457228,16738
444092,16738
467500,16738
460982,16738
467415,16738
458927,16738
435600,16738
456899,16738
440653,16738
448008,16738
462468,16738
418481,16738
434227,16738
449336,16738
467011,16738
448270,16738
456899,16738
437164,16738
448523,16738
462874,16738
453236,16738
436398,16738
445615,16738
435147,16738
461056,16738
451336,16738
427421,16738
447789,16738
462675,16738
460402,16738
462757,16738
466020,16738
437912,16738
460625,16738
448549,16738
445348,16738
466336,16738
448176,16738
467074,16738
467143,16738
446129,16738
467080,16738
467793,16738
441432,16738
444801,16738
421998,16738
432809,16738
460889,16738
429955,16738
452710,16738
419724,16738
427538,16738
432056,16738
453331,16738
444569,16738
466900,16738
435147,16738
419634,16738
420479,16738
467298,16738
457323,16738
448496,16738
426242,16738
465827,16738
466802,16738
428341,16738
466397,16738
428351,16738
434436,16738
468010,16738
453906,16738
455031,16738
466348,16738
424977,16738
448633,16738
468013,16738
452033,16738
419988,16738
457272,16738
435286,16738
418914,16738
432916,16738
442455,16738
444815,16738
457220,16738
466722,16738
419897,16738
457058,16738
427651,16738
424410,16738
466592,16738
435083,16738
416705,16738
444413,16738
467367,16738
465904,16738
441142,16738
445884,16738
419204,16738
465904,16738
460612,16738
457530,16738
467827,16738
467894,16738
456111,16738
434475,16738
467116,16738
431925,16738
432100,16738
439507,16738
464602,16738
437814,16738
445238,16738
434658,16738
419147,16738
422017,16738
440439,16738
436837,16738
438329,16738
456662,16738
467265,16738
467955,16738
435221,16738
434913,16738
419561,16738
440283,16738
435073,16738
432748,16738
467012,16738
467863,16738
455934,16738
435743,16738
446827,16738
459037,16738
436398,16738
435083,16738
425743,16738
444011,16738
433375,16738
453772,16738
457736,16738
433193,16738
467090,16738
441682,16738
448730,16738
434846,16738
434627,16738
462116,16738
445164,16738
425778,16738
438892,16738
425121,16738
433420,16738
455486,16738
456705,16738
431603,16738
426677,16738
428813,16738
434442,16738
466585,16738
432160,16738
419703,16738
442684,16738
430111,16738
460532,16738
431466,16738
419686,16738
431549,16738
454191,16738
463744,16738
449170,16738
458412,16738
461008,16738
450263,16738
433022,16738
449846,16738
452839,16738
443510,16738
452843,16738
425598,16738
434525,16738
429969,16738
466540,16738
431258,16738
446006,16738
431977,16738
444884,16738
466350,16738
428277,16738
456759,16738
452265,16738
431818,16738
428405,16738
444011,16738
458183,16738
466922,16738
456862,16738
431682,16738
451098,16738
427992,16738
452488,16738
436035,16738
453761,16738
435963,16738
457530,16738
442262,16738
443510,16738
435161,16738
457305,16738
457479,16738
429366,16738
418515,16738
447212,16738
448267,16738
438510,16738
426793,16738
459722,16738
445166,16738
437814,16738
453476,16738
466966,16738
434333,16738
436815,16738
467978,16738
450905,16738
457309,16738
458068,16738
426114,16738
429101,16738
444589,16738
441003,16738
425744,16738
435871,16738
420370,16738
442876,16738
434472,16738
428034,16738
458732,16738
428760,16738
467538,16738
467986,16738
449330,16738
445216,16738
466872,16738
436696,16738
450667,16738
428331,16738
434762,16738
434998,16738
465129,16738
443331,16738
441302,16738
450843,16738
438855,16738
434200,16738
434205,16738
432916,16738
431210,16738
458507,16738
467896,16738
467155,16738
434786,16738
464113,16738
467556,16738
447105,16738
466383,16738
441846,16738
437554,16738
457233,16738
429100,16738
443882,16738
423307,16740
445792,16740
445792,16740
458848,16740
444156,16740
449842,16740
447394,16740
423307,16740
443609,16740
458848,16740
439472,16740
467850,16740
426717,16740
464821,16740
435131,16740
427005,16740
449925,16740
427005,16740
443687,16740
443687,16740
430687,16740
458310,16740
445307,16740
431646,16740
445792,16740
445792,16740
441944,16740
433696,16740
436787,16740
441321,16740
429059,16740
455474,16740
441846,16740
423059,16740
458590,16740
436255,16740
439472,16740
460939,16742
461354,16742
463778,16742
443907,16742
442399,16743
441095,16746
445492,16746
456879,16746
441378,16746
438805,16746
435236,16746
451269,16746
450671,16746
456325,16746
436667,16746
431875,16746
438813,16746
432655,16746
439008,16746
445053,16746
440908,16746
462989,16746
431273,16746
427338,16746
456231,16746
445449,16746
420700,16746
418262,16746
450301,16746
454064,16746
445769,16746
431761,16746
444746,16746
436575,16746
450770,16746
465826,16746
452434,16746
431691,16746
451164,16746
450704,16746
455570,16746
442131,16746
430775,16746
441378,16746
450377,16746
430304,16746
436827,16746
452325,16746
440380,16746
441425,16746
451202,16746
441686,16746
428222,16746
450191,16746
431180,16746
450556,16746
568495,16746
452021,16746
449924,16746
452113,16746
463234,16746
433270,16746
440443,16746
452365,16746
447301,16746
451279,16746
432420,16746
415508,16746
438897,16746
450778,16746
451150,16746
441875,16746
435184,16746
428362,16746
450949,16746
433992,16746
422019,16746
431359,16746
428639,16746
450189,16746
457822,16746
450238,16746
453028,16746
459152,16746
453002,16746
440593,16746
415806,16746
450917,16746
431190,16746
438770,16746
441518,16746
452633,16746
431646,16746
451106,16746
436542,16746
441843,16746
448618,16746
429857,16746
417701,16746
459249,16746
441620,16746
450187,16746
439797,16746
450840,16746
452696,16746
431255,16746
437005,16746
458767,16746
420994,16746
440730,16746
445955,16746
450300,16746
450357,16746
429167,16746
460318,16746
436390,16746
455664,16746
459015,16746
458730,16746
457067,16746
441673,16746
415365,16746
451364,16746
425264,16746
432122,16746
444393,16746
453001,16746
428321,16746
466646,16746
451091,16746
436641,16746
456467,16746
454277,16746
431680,16746
458303,16746
448832,16746
450432,16746
442731,16746
448708,16746
450217,16746
452760,16746
434854,16746
431516,16746
425843,16746
450087,16746
459249,16746
448061,16746
431498,16746
463588,16746
441600,16746
450518,16746
430704,16746
443995,16746
436207,16746
436288,16746
431383,16746
449156,16746
458245,16746
451167,16746
450644,16746
419883,16746
415564,16746
447371,16746
438401,16746
440225,16746
436759,16746
432190,16746
440809,16746
453091,16746
459524,16746
435296,16746
461413,16746
459625,16746
451109,16746
436685,16746
441406,16746
451583,16746
461829,16746
433679,16746
440981,16746
436874,16746
439428,16746
451024,16746
431810,16746
431402,16746
435480,16746
433969,16746
462630,16746
451046,16746
452679,16746
432212,16746
442809,16746
418015,16746
451701,16746
452984,16746
431954,16746
447811,16746
431689,16746
450308,16746
431831,16746
444764,16746
449978,16746
442484,16746
442679,16746
450586,16746
444642,16746
432032,16746
441372,16746
448831,16746
419169,16746
452825,16746
432156,16746
450244,16746
459078,16746
449749,16746
450216,16746
451168,16746
416050,16746
436899,16746
440477,16746
429708,16746
445968,16746
440775,16746
435330,16746
444297,16746
463588,16746
461055,16746
440326,16746
450281,16746
444746,16746
450103,16746
463110,16746
437978,16746
450828,16746
450247,16746
440364,16746
429928,16746
437604,16746
448079,16746
419803,16746
437702,16746
451984,16746
456611,16746
431209,16746
448551,16746
450478,16746
433555,16746
457871,16746
433270,16746
450484,16746
422149,16746
417393,16746
422149,16746
437946,16746
452995,16746
432065,16746
459572,16746
415538,16746
450496,16746
428091,16746
436399,16746
434918,16746
447567,16746
454277,16746
448530,16746
425743,16746
431201,16746
451042,16746
456039,16746
450893,16746
456467,16746
443529,16746
436313,16746
442131,16746
452514,16746
422029,16746
419883,16746
427782,16746
451102,16746
417273,16746
452960,16746
431625,16746
430085,16746
429881,16746
450614,16746
427135,16746
440763,16746
436412,16746
450636,16746
449310,16746
431772,16746
450976,16746
458785,16746
431825,16746
419803,16746
441109,16746
432782,16746
427890,16746
438272,16746
421812,16746
431197,16746
433659,16746
428322,16746
450957,16746
431763,16746
434878,16747
419539,16747
454393,16747
454393,16747
434531,16747
456862,16747
456705,16747
419539,16747
434368,16747
459829,16747
440370,16747
459829,16747
454393,16747
419323,16747
434423,16747
456862,16747
458128,16747
454193,16748
443563,16748
441922,16748
457652,16748
455110,16748
451248,16748
453607,16748
453398,16748
454792,16748
457592,16748
435199,16748
452923,16748
415904,16748
458070,16748
452836,16748
453798,16748
454980,16748
421306,16748
429198,16748
454095,16748
452923,16748
453402,16748
453414,16748
452836,16748
454217,16748
453973,16748
429474,16748
457965,16748
454457,16748
426584,16748
453335,16748
453625,16748
452958,16748
453513,16748
442091,16748
454648,16748
441922,16748
454212,16748
453304,16748
453363,16748
454815,16748
574645,16748
454120,16748
453748,16748
442091,16748
443563,16748
453487,16748
454639,16748
452836,16748
452901,16748
453261,16748
449516,16748
453339,16748
450916,16748
454191,16748
454505,16748
453990,16748
430084,16748
453479,16748
452836,16748
453423,16748
442091,16748
454481,16748
453975,16748
453322,16748
453836,16748
454128,16748
443996,16748
457326,16748
455131,16748
453500,16748
452923,16748
426345,16748
435199,16748
443996,16748
428695,16748
429198,16748
415361,16748
452901,16748
457326,16748
452836,16748
453932,16748
443563,16748
457592,16748
457652,16748
454111,16748
453450,16748
434214,16748
454050,16748
453906,16748
454676,16748
454702,16748
449516,16748
453423,16748
455173,16748
457965,16748
453109,16748
454716,16748
454247,16748
454343,16748
453553,16748
443996,16748
454016,16748
452923,16748
426056,16748
443996,16748
454122,16748
453814,16748
452901,16748
453189,16748
455067,16748
453767,16748
449317,16748
454242,16748
453615,16748
454094,16748
455083,16748
454880,16748
453893,16748
453521,16748
457592,16748
449516,16748
453305,16748
427615,16748
447744,16748
452958,16748
455040,16748
454802,16748
454042,16748
454728,16748
452923,16748
454848,16748
453405,16748
454607,16748
453606,16748
426912,16748
429198,16748
454172,16748
454666,16748
454034,16748
447626,16748
453109,16748
457652,16748
429324,16748
458070,16748
458070,16748
454670,16748
436023,16748
453682,16748
453423,16748
453965,16748
429727,16748
454730,16748
453109,16748
462630,16749
432809,16749
432778,16749
440614,16749
432273,16749
459973,16749
462345,16749
441053,16749
427135,16749
440718,16749
432778,16749
432273,16749
432809,16749
440972,16749
438770,16749
440326,16750
444210,16750
440280,16750
417273,16750
428979,16750
432778,16750
459625,16750
440354,16750
439428,16750
445788,16750
440763,16750
415636,16750
420113,16750
425283,16750
440981,16750
441002,16750
460592,16750
442131,16750
433888,16750
440326,16750
436207,16750
442731,16750
416762,16750
442484,16750
440809,16750
447732,16750
441109,16750
452021,16750
451260,16750
454263,16750
415365,16750
441600,16750
451821,16750
441095,16750
440775,16750
419803,16750
442809,16750
431197,16750
440254,16750
440186,16750
428322,16750
429167,16750
432122,16750
425592,16750
440443,16750
440621,16750
440714,16750
419803,16750
421421,16750
437785,16750
444007,16751
458047,16751
461096,16751
428639,16751
444737,16751
445449,16751
440254,16751
443013,16751
442809,16751
456467,16751
456325,16751
425592,16751
446063,16751
464112,16751
454702,16751
442731,16751
459812,16751
417598,16751
447371,16751
456467,16751
442131,16751
440729,16751
422513,16751
448708,16751
443171,16751
442679,16751
450701,16751
430053,16751
453906,16751
432601,16751
442193,16751
426810,16751
432203,16751
450256,16751
447780,16751
435726,16751
453002,16751
429928,16751
442045,16751
449310,16751
460728,16751
432065,16751
436266,16751
442193,16751
449503,16751
415507,16751
441084,16751
461830,16751
444852,16751
442809,16751
463677,16751
418489,16751
436665,16751
459994,16751
428026,16751
442914,16751
416036,16751
440908,16751
431197,16751
418532,16751
442679,16751
462630,16751
452119,16751
424518,16751
433888,16751
453663,16751
